epoch,du,dv,dp,anneal,t_solve,t_grad,t_sparse_fields,t_sparse_weights,ref_du_linf,ref_du_l1,ref_du_l2,ref_dv_linf,ref_dv_l1,ref_dv_l2,ref_dp_linf,ref_dp_l1,ref_dp_l2,tt_opt,tt_callback
12,0.001040385200285876,0.0005893975941821394,0.0006520185867722184,1,4.291534423828125e-06,0.005488872528076172,0.02715778350830078,0.0008425712585449219,0.0015435243823488376,0.00042864447824153063,0.0005865663649024056,0.0009527484931355357,0.00027724619612737246,0.000371599411523668,2.6864770949011594,2.685848201424041,2.6858482138017106,16.883260488510132,1.2543487548828125
13,0.0006335166685027538,0.0003736657920532793,0.00040628430538491855,1,3.337860107421875e-06,0.0065691471099853516,0.019365787506103516,0.0012786388397216797,0.0009110492557562466,0.00025436708422746953,0.0003485797657000275,0.0005790827010822563,0.0001648999966093502,0.00022234128069620852,2.686356487644829,2.6859783786836777,2.68597838323795,17.864089488983154,1.2547194957733154
14,0.0003803835936401212,0.000232139245106594,0.0003616260144583272,1,3.814697265625e-06,0.005064487457275391,0.018585681915283203,0.0010082721710205078,0.0005307828442794871,0.00014867264074437837,0.00020412675785749253,0.00034694345597566234,9.6848082251272e-05,0.0001313141179718371,2.6859948616303706,2.6857805320378647,2.68578053366125,18.983912229537964,1.2553369998931885
15,0.00022532601482883052,0.00014164883951475749,0.0002840911773440702,1,3.814697265625e-06,0.004180192947387695,0.023836135864257812,0.001363515853881836,0.0003055159461722301,8.571655369112549e-05,0.0001179714665797512,0.00020529461646090486,5.627525565118878e-05,7.667808645978807e-05,2.6857107704530265,2.685594961203775,2.6855949617668085,20.03334403038025,1.255882978439331
16,0.00013172225198654353,8.514835593365078e-05,6.501598459651703e-05,1,4.291534423828125e-06,0.004751682281494141,0.020322799682617188,0.000720977783203125,0.0001738585927806846,4.880662224880424e-05,6.736289376578795e-05,0.00012014626052725408,3.237074560016959e-05,4.432320491359642e-05,2.68564575446843,2.6855856408389474,2.6855856410295527,21.170580863952637,1.2564055919647217
17,7.609006643638505e-05,5.0574072031267514e-05,3.759361830768526e-05,1,4.291534423828125e-06,0.0046863555908203125,0.02514958381652832,0.0011296272277832031,9.776852634429956e-05,2.745917009731634e-05,3.802171537508541e-05,6.957218849598656e-05,1.8435857865210105e-05,2.5374577389741065e-05,2.685619905892322,2.6855857551166347,2.68558575517974,22.202518463134766,1.2568109035491943
18,4.3466380310719366e-05,2.9707804715284336e-05,1.9912538591793094e-05,1,4.0531158447265625e-06,0.004865884780883789,0.02225947380065918,0.0012137889862060547,5.437817335418593e-05,1.5262110540344873e-05,2.1211909434306915e-05,3.986438378070223e-05,1.0395569138470833e-05,1.4388474493722947e-05,2.685600485225563,2.685581335443628,2.685581335464073,23.227237701416016,1.2572135925292969
19,2.4545824302280028e-05,1.7269259664970393e-05,7.401204924306626e-05,1,5.0067901611328125e-06,0.0054018497467041016,0.03160738945007324,0.0011281967163085938,2.988623713034988e-05,8.37619425985233e-06,1.168985508662511e-05,2.2595124115731835e-05,5.802017347072737e-06,8.079378719433918e-06,2.68552733681597,2.685516081246388,2.6855160812528673,24.402158737182617,1.2579002380371094
20,1.3706067343854933e-05,9.935824620027622e-06,4.374540448193187e-05,1,3.814697265625e-06,0.005272626876831055,0.02012777328491211,0.001306772232055664,1.6183496483967996e-05,4.532740184475791e-06,6.356435893646355e-06,1.2659299495704213e-05,3.204307911135137e-06,4.4900690702163714e-06,2.685558940971319,2.685552475307399,2.6855524753094047,25.4253191947937,2.0252177715301514
21,7.572327094029774e-06,5.656037486506671e-06,5.852670232009416e-06,1,4.0531158447265625e-06,0.004837751388549805,0.020504474639892578,0.00074005126953125,8.704975151874184e-06,2.414771452578225e-06,3.4043044461692495e-06,7.003262009197542e-06,1.7496961850847317e-06,2.4678342891676626e-06,2.685553088301087,2.6855495558515017,2.685549555852107,26.4547016620636,2.025757312774658
22,4.124560098128782e-06,3.1836579306443458e-06,5.069214206621098e-06,1,3.814697265625e-06,0.006407737731933594,0.025235652923583984,0.0007300376892089844,4.6851034674055825e-06,1.2637109586234878e-06,1.7913850829152792e-06,3.819604078553196e-06,9.443542915006129e-07,1.3402214531871044e-06,2.685554306039136,2.6855522717824956,2.6855522717826728,27.48995089530945,2.026163339614868
23,2.2104102934683567e-06,1.770201884437883e-06,1.3588594369728924e-06,1,3.814697265625e-06,0.004560232162475586,0.020699739456176758,0.0007736682891845703,2.4749030563264718e-06,6.480460307624521e-07,9.231161021417971e-07,2.049402194115313e-06,5.033807589112738e-07,7.184703422815078e-07,2.6855529671940053,2.6855518437816066,2.685551843781657,28.50026845932007,2.0266711711883545
24,1.1971715926928361e-06,9.70976947345381e-07,1.7213928247272747e-06,1,4.0531158447265625e-06,0.004611492156982422,0.02941107749938965,0.0007300376892089844,1.2777314636336357e-06,3.2453146909467874e-07,4.6382958407215367e-07,1.0784252467699318e-06,2.6475617578134966e-07,3.798747064030922e-07,2.6855534382876716,2.6855528479871618,2.685552847987175,29.54151725769043,2.0271592140197754
25,6.37206573783633e-07,5.243952018729736e-07,1.6829098936632647e-06,1,3.814697265625e-06,0.00533294677734375,0.023859024047851562,0.0008170604705810547,6.44469366595235e-07,1.582424164203736e-07,2.2608643310858818e-07,6.003958986089408e-07,1.372494518855826e-07,1.9803684708593802e-07,2.6855517553777775,2.6855514614867406,2.685551461486744,30.5150363445282,2.0275368690490723
26,3.320548020990799e-07,2.7810562949759365e-07,2.7066000640729726e-07,1,3.814697265625e-06,0.004650592803955078,0.01960301399230957,0.0007987022399902344,3.136760513555714e-07,7.506950782355724e-08,1.0649875710213693e-07,3.359918155920738e-07,7.010147612832015e-08,1.0193272768001913e-07,2.6855516820041525,2.6855515268699417,2.6855515268699426,31.52712392807007,2.028010368347168
27,1.689915829494737e-07,1.5062498359696974e-07,4.127129651365635e-07,1,4.0531158447265625e-06,0.00551605224609375,0.027654647827148438,0.0007462501525878906,1.4565465478177941e-07,3.4799607515069013e-08,4.88602720563154e-08,1.8714538230213407e-07,3.5526598393399366e-08,5.207863235693927e-08,2.6855512700093,2.6855511924112,2.6855511924112005,32.563740491867065,2.0284478664398193
28,8.352846031511874e-08,8.44477558992196e-08,5.969560579188737e-08,1,4.5299530029296875e-06,0.0050427913665771484,0.020697832107543945,0.0007269382476806641,6.358608342638128e-08,1.616950460911696e-08,2.3079662245753077e-08,1.0578894665824734e-07,1.8253907490668636e-08,2.6770819478561744e-08,2.6855512103136943,2.685551174244961,2.6855511742449614,33.569459438323975,2.0288503170013428
29,3.942950516089283e-08,4.717349794125525e-08,4.622819238520037e-08,1,4.0531158447265625e-06,0.005959272384643555,0.021284818649291992,0.0008306503295898438,4.114151402889732e-08,8.979534546661719e-09,1.286060162070598e-08,6.009413844321188e-08,9.650226453122607e-09,1.420765518748452e-08,2.685551164085502,2.6855511490070327,2.6855511490070323,34.63029432296753,2.029278516769409
30,1.768048252248633e-08,2.6524220597679005e-08,2.8643997840305246e-08,1,4.291534423828125e-06,0.005075931549072266,0.0210421085357666,0.0007319450378417969,2.762173170745008e-08,6.321205283779041e-09,8.8348855866228e-09,3.469528775390529e-08,5.409785437545321e-09,8.035772873552781e-09,2.685551136407425,2.685551130263513,2.685551130263513,35.7137348651886,2.7205662727355957
31,9.67925931072422e-09,1.49407409222313e-08,6.087703230406305e-09,1,3.814697265625e-06,0.004822492599487305,0.024921178817749023,0.0008006095886230469,1.836880286765208e-08,4.781114446063302e-09,6.547820733482786e-09,2.041746682834855e-08,3.3912404549701454e-09,4.908199845530791e-09,2.6855511309396993,2.6855511284218645,2.685551128421864,36.8711211681366,2.72096586227417
32,6.473885233448939e-09,8.585546107386932e-09,4.9272146362966396e-09,1,4.291534423828125e-06,0.004587650299072266,0.021848678588867188,0.0009770393371582031,1.2905324697776166e-08,3.5343956014344825e-09,4.787667848977429e-09,1.218814116299427e-08,2.3413395634535955e-09,3.1750209802247254e-09,2.6855511338208986,2.6855511315166742,2.6855511315166742,37.953608989715576,2.7213640213012695
33,4.333068986950295e-09,5.0302407794688975e-09,2.0560957381121625e-09,1,4.0531158447265625e-06,0.005408525466918945,0.0204927921295166,0.0012996196746826172,9.111990995069874e-09,2.511044832509034e-09,3.384735910960567e-09,7.284966713205776e-09,1.6039005902559162e-09,2.1066788654473238e-09,2.6855511346834704,2.685551132586227,2.685551132586227,38.99754071235657,2.7217624187469482
34,2.9311388316521914e-09,2.9871853879370747e-09,7.761622455859651e-10,1,3.814697265625e-06,0.005936622619628906,0.020298480987548828,0.0009577274322509766,6.212308445441295e-09,1.7205214155425337e-09,2.3167886598578135e-09,4.3562470852798185e-09,1.0789419512544463e-09,1.4010229918156932e-09,2.685551133983075,2.6855511322766557,2.685551132276655,39.95575308799744,2.72220516204834
35,2.109922181414703e-09,1.7811757069274847e-09,7.472866769830944e-10,1,4.291534423828125e-06,0.0048367977142333984,0.022634267807006836,0.0014336109161376953,4.1240668657849255e-09,1.1451219515855233e-09,1.5430695560277077e-09,2.5949304927053163e-09,7.125511767262665e-10,9.233395522059507e-10,2.685551133872038,2.6855511325896333,2.6855511325896333,40.91240978240967,2.72292423248291
36,1.4545372128971223e-09,1.0685414497668688e-09,7.705001081603768e-10,1,4.291534423828125e-06,0.005739927291870117,0.021184444427490234,0.0009679794311523438,2.674663102109065e-09,7.442965978283239e-10,1.0046661781863903e-09,1.536386823319802e-09,4.6245919272361524e-10,6.005014228614941e-10,2.685551133984285,2.6855511330716753,2.6855511330716757,41.861666440963745,2.723323106765747
37,9.745550477724407e-10,6.378728933942313e-10,7.797438250634059e-10,1,3.814697265625e-06,0.0056209564208984375,0.021382570266723633,0.001081705093383789,1.7023025211670983e-09,4.745289804548268e-10,6.417353755354305e-10,9.296043934625686e-10,2.953698755826009e-10,3.850473255600124e-10,2.685551133205983,2.6855511325825665,2.6855511325825665,42.81757402420044,2.723724365234375
38,6.375700523086891e-10,3.7814967823734946e-10,1.4582983709487962e-09,1,4.5299530029296875e-06,0.005277395248413086,0.019451141357421875,0.0010442733764648438,1.0653579129993318e-09,2.9755296181201086e-10,4.03231540499802e-10,5.996884655523615e-10,1.858735069306897e-10,2.4351954897481423e-10,2.685551134331622,2.685551133918418,2.685551133918418,43.79319620132446,2.7242510318756104
39,4.0845399285061035e-10,2.2295268409244784e-10,2.3705379881278077e-09,1,3.5762786865234375e-06,0.0044286251068115234,0.023792028427124023,0.0012853145599365234,6.582834277679694e-10,1.8389182581529117e-10,2.497342254722297e-10,3.7950714792955864e-10,1.1544122922358007e-10,1.520315656488705e-10,2.685551131961564,2.68555113169384,2.6855511316938405,44.76960611343384,2.72468638420105
40,2.5719709695337656e-10,1.432147178626053e-10,8.076561641701119e-11,1,3.337860107421875e-06,0.005406379699707031,0.022101879119873047,0.0009751319885253906,4.0175796023333987e-10,1.1216270899785986e-10,1.5267232569887491e-10,2.3629243006695333e-10,7.082721674135607e-11,9.377580715200058e-11,2.6855511318858287,2.6855511317157896,2.6855511317157896,45.72078800201416,3.4330897331237793
41,1.5958973031970913e-10,9.125350475258642e-11,9.701430769837316e-10,1,4.291534423828125e-06,0.0048601627349853516,0.021122217178344727,0.0010025501251220703,2.421741696068125e-10,6.760045232963492e-11,9.222640305441698e-11,1.450389253143669e-10,4.2957850745608053e-11,5.719267955231983e-11,2.6855511309156856,2.685551130809486,2.6855511308094866,46.67828989028931,3.4334824085235596
42,9.788209132111092e-11,5.715028450481441e-11,4.164579792131917e-11,1,5.0067901611328125e-06,0.005069732666015625,0.019942760467529297,0.0008063316345214844,1.4438888973344888e-10,4.028912406945154e-11,5.509163395440094e-11,8.797501616086834e-11,2.5777691768104128e-11,3.4511349924927714e-11,2.68555113087404,2.6855511308086757,2.6855511308086757,47.63741374015808,3.4339845180511475
43,5.927186519372185e-11,3.526245961893437e-11,3.7134739727662236e-11,1,4.0531158447265625e-06,0.0056612491607666016,0.0196688175201416,0.0009543895721435547,8.513179050595454e-11,2.375305851903013e-11,3.255788264988661e-11,5.3514775943952486e-11,1.531343626343724e-11,2.0613827885494373e-11,2.685551130869589,2.6855511308298823,2.6855511308298823,48.57728958129883,3.4343481063842773
44,3.548300542277616e-11,2.1468826716386502e-11,4.461409019995699e-11,1,3.814697265625e-06,0.005921125411987305,0.019414663314819336,0.0007355213165283203,4.964878508317838e-11,1.3855864766623064e-11,1.904058756317953e-11,3.2158720131292284e-11,9.008368552495171e-12,1.2192216406484398e-11,2.685551130824975,2.6855511308011444,2.6855511308011444,49.51694393157959,3.434739351272583
45,2.1008250694620756e-11,1.3054279879298747e-11,1.5202950010007044e-11,1,4.0531158447265625e-06,0.00510859489440918,0.020390033721923828,0.0007410049438476562,2.8640534388557626e-11,7.99812478619004e-12,1.101999028793943e-11,1.9104440251993537e-11,5.2488810766969376e-12,7.141866389312192e-12,2.685551130824391,2.685551130810244,2.685551130810244,50.46851968765259,3.435208320617676
46,1.3538059562279159e-11,7.879891184003895e-12,3.986500018982042e-11,1,3.814697265625e-06,0.004776954650878906,0.028885364532470703,0.0009343624114990234,1.634103963255029e-11,4.5671106174458816e-12,6.3109909989923604e-12,1.1224549067989642e-11,3.0289561340269694e-12,4.1435900593632606e-12,2.6855511308547126,2.6855511308464064,2.6855511308464064,51.411357164382935,3.435656785964966
47,8.707479182135103e-12,4.701267153350841e-12,4.1886494273057906e-12,1,3.814697265625e-06,0.0063419342041015625,0.020030736923217773,0.0007975101470947266,9.2184038180676e-12,2.578792080559617e-12,3.575034580157606e-12,6.523281914638801e-12,1.7309845613391386e-12,2.3809006184879443e-12,2.685551130853201,2.6855511308483764,2.685551130848376,52.38454842567444,3.4360225200653076
48,5.55056001161347e-12,2.773559160118566e-12,2.7049473771967314e-12,1,3.814697265625e-06,0.005113124847412109,0.02036118507385254,0.0010728836059570312,5.142886116971113e-12,1.4392718321137073e-12,2.0020901465958485e-12,3.749722754520235e-12,9.792452939272342e-13,1.3546236282537814e-12,2.685551130850497,2.685551130847724,2.685551130847724,53.44266891479492,3.4364166259765625
49,3.5115244045869076e-12,1.618649658752247e-12,1.0249578963339445e-12,1,4.0531158447265625e-06,0.005150556564331055,0.02219390869140625,0.0008988380432128906,2.8336777369020183e-12,7.931167544870177e-13,1.1074685729970897e-12,2.131073095767988e-12,5.481493495792432e-13,7.628371757935849e-13,2.685551130849472,2.6855511308478963,2.6855511308478963,54.52896451950073,3.4368066787719727
50,2.2061241722326486e-12,9.340861417683755e-13,6.727951529228449e-13,1,5.4836273193359375e-06,0.005036115646362305,0.023561477661132812,0.0008838176727294922,1.538325022920617e-12,4.3099586471667735e-13,6.044658381550166e-13,1.1969869539996125e-12,3.0355405530654757e-13,4.250416868703366e-13,2.685551130848799,2.6855511308479145,2.6855511308479145,55.61572456359863,4.099390506744385
51,1.435851437747715e-12,5.332123631518471e-13,6.434852650727407e-13,1,4.291534423828125e-06,0.004818916320800781,0.028421401977539062,0.0007739067077636719,8.266165529846603e-13,2.3062290854284e-13,3.2503551266785237e-13,6.637745908477655e-13,1.6619754740259637e-13,2.341611185593248e-13,2.6855511308481557,2.6855511308476654,2.6855511308476654,56.7299702167511,4.099801778793335
52,9.532374889431594e-13,3.0098146197587994e-13,3.468336728928989e-13,1,4.5299530029296875e-06,0.005658149719238281,0.025454282760620117,0.0007381439208984375,4.585221091701897e-13,1.212816299940458e-13,1.718074511172522e-13,3.6279312887188553e-13,8.990605824642092e-14,1.2741352771332992e-13,2.685551130847809,2.685551130847541,2.6855511308475406,57.792147397994995,4.1001996994018555
53,6.280531650304511e-13,1.67615921142783e-13,2.2160051571518125e-13,1,3.814697265625e-06,0.005057334899902344,0.0204622745513916,0.0007159709930419922,2.829958489769524e-13,6.25801552928339e-14,8.908016024716854e-14,1.9517720772910252e-13,4.8044268278865414e-14,6.844080937826299e-14,2.6855511308478244,2.6855511308476805,2.6855511308476805,58.822556018829346,4.1005918979644775
54,4.11226608321158e-13,9.223177777073488e-14,8.837375276016246e-14,1,3.814697265625e-06,0.005352973937988281,0.026912450790405273,0.0007407665252685547,1.7463808177353712e-13,3.159638628364214e-14,4.5180982655321127e-14,1.0294542995836764e-13,2.5345145445280323e-14,3.626876486822054e-14,2.685551130847736,2.68555113084766,2.68555113084766,59.851375102996826,4.101017713546753
55,2.6767477123712524e-13,4.987676938128516e-14,3.108624468950438e-14,1,4.291534423828125e-06,0.004825592041015625,0.02631664276123047,0.0008563995361328125,1.0835776720341528e-13,1.5571077101168324e-14,2.2363803663740203e-14,5.678790770957676e-14,1.3176182437482158e-14,1.8940719755304204e-14,2.6855511308477054,2.6855511308476663,2.685551130847666,60.92633628845215,4.101458787918091
56,1.7286172493413687e-13,2.6506574712925612e-14,2.220446049250313e-14,1,4.0531158447265625e-06,0.005961179733276367,0.028574466705322266,0.0007729530334472656,7.116529587847253e-14,7.495056155162503e-15,1.0827709195784031e-14,3.1807889655510735e-14,6.7521822778502605e-15,9.76608180720966e-15,2.6855511308476947,2.6855511308476747,2.6855511308476747,61.96849989891052,4.101999759674072
57,1.1191048088221578e-13,1.5481539661355015e-14,1.021405182655144e-14,1,4.5299530029296875e-06,0.005391597747802734,0.031830787658691406,0.0007922649383544922,4.696243394164412e-14,3.542182913301127e-15,5.223919111582437e-15,1.7708057242771247e-14,3.4310925672199167e-15,4.994634310258186e-15,2.6855511308476845,2.685551130847675,2.685551130847675,63.03375482559204,4.1023924350738525
58,7.527312106958561e-14,9.952108581678942e-15,6.661338147750939e-15,1,4.0531158447265625e-06,0.004860401153564453,0.024263620376586914,0.0007293224334716797,3.097522238704187e-14,1.6600069613470728e-15,2.633651305208785e-15,9.936496070395151e-15,1.7412957667419533e-15,2.5356458960362674e-15,2.685551130847678,2.6855511308476734,2.6855511308476734,63.998870849609375,4.1028172969818115
59,5.062616992290714e-14,6.550749526157418e-15,4.884981308350689e-15,1,4.291534423828125e-06,0.004979133605957031,0.020344972610473633,0.0008099079132080078,2.0317081350640365e-14,9.23010298653561e-16,1.5459731949310308e-15,5.6066262743570405e-15,9.210671018817783e-16,1.3375025365644988e-15,2.685551130847673,2.6855511308476707,2.685551130847671,64.94524312019348,4.103203296661377
60,3.3861802251067274e-14,4.433302683293228e-15,2.220446049250313e-15,1,4.0531158447265625e-06,0.0058443546295166016,0.021483182907104492,0.0008227825164794922,1.354472090042691e-14,6.383721150761012e-16,1.0445591815119881e-15,3.219646771412954e-15,5.223749903664958e-16,7.591022363774686e-16,2.6855511308476716,2.6855511308476707,2.6855511308476707,65.8977038860321,4.814344644546509
61,2.220446049250313e-14,2.9568361648024677e-15,8.881784197001252e-16,1,3.814697265625e-06,0.005539655685424805,0.020654916763305664,0.0008549690246582031,8.881784197001252e-15,4.849020948401674e-16,7.484105492827666e-16,1.887379141862766e-15,3.3635083752874085e-16,4.671356033268944e-16,2.6855511308476716,2.6855511308476707,2.6855511308476707,66.83733534812927,4.814750671386719
62,1.4765966227514582e-14,2.1294814869787793e-15,8.881784197001252e-16,1,4.291534423828125e-06,0.005070686340332031,0.02083897590637207,0.0007309913635253906,5.995204332975845e-15,3.6212203596127285e-16,5.340138446134342e-16,9.992007221626409e-16,2.3495889342742825e-16,3.0161054250450157e-16,2.685551130847671,2.6855511308476707,2.6855511308476707,67.78118824958801,4.815127849578857
63,9.992007221626409e-15,1.3608905669038052e-15,4.440892098500626e-16,1,4.5299530029296875e-06,0.005444049835205078,0.018953800201416016,0.0012335777282714844,3.9968028886505635e-15,2.624661995192946e-16,3.7836430623257057e-16,6.106226635438361e-16,1.779586443679233e-16,2.268949367548977e-16,2.685551130847671,2.6855511308476707,2.6855511308476707,68.73241090774536,4.815525054931641
64,6.772360450213455e-15,9.345822726825048e-16,4.440892098500626e-16,1,3.5762786865234375e-06,0.00558161735534668,0.02250218391418457,0.0010304450988769531,2.7755575615628914e-15,1.832111570920077e-16,2.610563489096295e-16,4.440892098500626e-16,1.2296207997268683e-16,1.5710978755578025e-16,2.6855511308476716,2.6855511308476707,2.6855511308476707,69.67487215995789,4.815903425216675
65,4.551914400963142e-15,5.902396627011086e-16,8.881784197001252e-16,1,4.0531158447265625e-06,0.006254911422729492,0.020200490951538086,0.0007524490356445312,1.7763568394002505e-15,1.2148301605206514e-16,1.7175028685583648e-16,3.885780586188048e-16,8.827118697532421e-17,1.135445262830251e-16,2.6855511308476707,2.6855511308476707,2.6855511308476707,70.63139843940735,4.816278457641602
66,2.9976021664879227e-15,4.0202216555762504e-16,4.440892098500626e-16,1,4.0531158447265625e-06,0.004929542541503906,0.019536495208740234,0.0006754398345947266,1.2212453270876722e-15,1.0296843749038384e-16,1.4015368242809974e-16,3.3306690738754696e-16,7.839252455556801e-17,1.0013081973552526e-16,2.6855511308476707,2.6855511308476707,2.6855511308476707,71.58771657943726,4.8166823387146
67,1.9984014443252818e-15,3.658098129966092e-16,4.440892098500626e-16,1,3.814697265625e-06,0.005641937255859375,0.020420074462890625,0.0007474422454833984,8.881784197001252e-16,7.224794618940495e-17,9.761112052039612e-17,2.7755575615628914e-16,5.492648301710279e-17,7.001129505138836e-17,2.6855511308476707,2.6855511308476707,2.6855511308476707,72.53856420516968,4.817074775695801
68,1.3322676295501878e-15,2.220446049250313e-16,4.440892098500626e-16,1,4.0531158447265625e-06,0.005429983139038086,0.026195287704467773,0.0008962154388427734,5.551115123125783e-16,8.345381302606364e-17,1.1008811222592777e-16,3.885780586188048e-16,7.141167413813693e-17,9.275916815763018e-17,2.6855511308476707,2.6855511308476707,2.6855511308476707,73.51071953773499,4.817479848861694
69,9.992007221626409e-16,4.440892098500626e-16,4.440892098500626e-16,1,4.0531158447265625e-06,0.005596160888671875,0.020656585693359375,0.0007336139678955078,4.440892098500626e-16,4.531069895790746e-17,6.003021481644352e-17,2.220446049250313e-16,4.5378532369328966e-17,5.863778153121185e-17,2.6855511308476707,2.6855511308476707,2.6855511308476707,74.5526020526886,4.81798791885376
70,6.661338147750939e-16,3.3306690738754696e-16,4.440892098500626e-16,1,4.291534423828125e-06,0.0051805973052978516,0.021193981170654297,0.0007379055023193359,4.440892098500626e-16,4.91295239429439e-17,6.460298296735935e-17,2.220446049250313e-16,4.5778685695241227e-17,5.964396108532951e-17,2.685551130847671,2.6855511308476707,2.6855511308476707,75.58945488929749,5.3995301723480225
71,4.440892098500626e-16,2.7755575615628914e-16,4.440892098500626e-16,1,4.76837158203125e-06,0.006676912307739258,0.03270244598388672,0.0013480186462402344,3.3306690738754696e-16,4.998593499869423e-17,6.463640791772483e-17,2.220446049250313e-16,4.695961986782354e-17,6.031511228501742e-17,2.685551130847671,2.6855511308476707,2.6855511308476707,76.96435904502869,5.399962902069092
72,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1,4.291534423828125e-06,0.003423929214477539,0.027237653732299805,0.0009238719940185547,4.996003610813204e-16,9.32989350814384e-17,1.2143662172635339e-16,3.885780586188048e-16,8.60763362703026e-17,1.1080605505647822e-16,2.685551130847671,2.6855511308476707,2.6855511308476707,78.08410882949829,5.400386095046997
73,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1,4.291534423828125e-06,0.00593876838684082,0.03343653678894043,0.0008149147033691406,2.325613659981407e-16,5.756731533551394e-17,7.294440092515915e-17,3.3306690738754696e-16,5.517913944154525e-17,7.129172617775008e-17,2.6855511308476716,2.6855511308476707,2.6855511308476707,79.3384439945221,5.40079140663147
