epoch,du,dv,dp,anneal,t_solve,t_grad,t_sparse_fields,t_sparse_weights,ref_du_linf,ref_du_l1,ref_du_l2,ref_dv_linf,ref_dv_l1,ref_dv_l2,ref_dp_linf,ref_dp_l1,ref_dp_l2,tt_opt,tt_callback
0,0.0,0.0,0.0,1,4.291534423828125e-06,0,0,0,0.9195880776491893,0.14256060122983097,0.21505058405427085,0.6278848500971588,0.13742956218407615,0.18921986582822006,1.2792870320753171,0.18699564819586584,0.19389504023396165,4.814974308013916,0.8089325428009033
1,0.010009786159708874,0.007440698900261706,0.0099408932399054,1,2.1457672119140625e-06,0,0,0,0.9095882975372646,0.1423760210585502,0.21449591865240183,0.6278848500971588,0.1375441673417138,0.1892312862796829,1.269355645183456,0.18701241171747535,0.1939228744198578,4.844056129455566,0.8093471527099609
2,0.010033788781836316,0.008552487719429118,0.009953378773166308,1,2.86102294921875e-06,0,0,0,0.8995906333649966,0.14219255933005592,0.21395560650694417,0.6278848500971588,0.13770547895497864,0.1892626856222598,1.259419054584646,0.18699906619535472,0.1939086161873142,4.9138689041137695,0.8099236488342285
3,0.010058054849979133,0.008780769642874428,0.009794729071065017,1,3.0994415283203125e-06,0,0,0,0.8895979132606712,0.14197829164452636,0.21339162745118817,0.6288152695490734,0.13774394841972748,0.18928173163787781,1.2496740059179425,0.18707305872109659,0.1939767919976413,4.949577808380127,0.8103854656219482
4,0.010095000485349094,0.008037557801425916,0.009535138792003288,1,2.384185791015625e-06,0,0,0,0.8796180856391554,0.1418362980196541,0.21293200897362435,0.6333391571503606,0.13780420120861295,0.18930819177085043,1.2402472435928797,0.18705026448235457,0.19395545538481349,4.9788384437561035,0.8110382556915283
5,0.01010853633890408,0.00729083068502268,0.009312809673366555,1,2.6226043701171875e-06,0,0,0,0.8696594658277667,0.14171800435657078,0.21254251316247133,0.6399137583156643,0.13781270682175234,0.18931400745245483,1.2311012170622013,0.1870888854112757,0.19397621487059627,5.006358623504639,0.8114583492279053
6,0.01009392887322879,0.00740580682940321,0.009167208348964631,1,2.1457672119140625e-06,0,0,0,0.8641272474446751,0.14165753822905733,0.21224776248301197,0.6390951780961734,0.13787885931754212,0.18932969253506446,1.2221453763227514,0.1870476549904402,0.19393326484402126,5.0349507331848145,0.8118741512298584
7,0.01008068596485745,0.0075796995313612,0.009078099376950796,1,2.384185791015625e-06,0,0,0,0.8740875353644308,0.14161294483269496,0.21198757759111928,0.635036826363402,0.13793988149741332,0.18932729403640092,1.2133063041379466,0.18707660294384812,0.19394293969040577,5.062207937240601,0.8122899532318115
8,0.010060083480545975,0.007039396088493931,0.009003515130004802,1,2.6226043701171875e-06,0,0,0,0.8840087277938586,0.14155136126226936,0.21176017652743764,0.633980854718166,0.1380519413393796,0.1893387517429586,1.2045574152754355,0.18704134213269477,0.1939044408301157,5.091450452804565,0.8128209114074707
9,0.010070573838969588,0.0071565738686220895,0.008905883789744634,1,2.6226043701171875e-06,0,0,0,0.8938911765124252,0.14149584577667876,0.2115807108192973,0.6326572133845811,0.13815376058729556,0.18934955845574974,1.1959182602912688,0.1870829654883695,0.19393240425299385,5.122730016708374,0.8132994174957275
10,0.010045831274606815,0.007593901764714984,0.008762015059573816,1,1.9073486328125e-06,0,0,0,0.9037331811051542,0.14144648171387997,0.21143671452046814,0.6315971691945513,0.13825781320632813,0.18936401582461126,1.1874370089613921,0.187063714702264,0.19390348337555638,5.154964447021484,0.8137140274047852
