epoch,du,dv,dp,anneal,t_solve,t_grad,t_sparse_fields,t_sparse_weights,ref_du_linf,ref_du_l1,ref_du_l2,ref_dv_linf,ref_dv_l1,ref_dv_l2,ref_dp_linf,ref_dp_l1,ref_dp_l2,tt_opt,tt_callback
17,0.03285196873790028,0.024578402154612836,0.059544410975214235,1,1.9073486328125e-06,0,0,0,0.8422561359240869,0.11567939709445955,0.18473985091887538,0.5307946949742033,0.10752168113264193,0.15218029127390073,1.9055942487373236,0.14728587537504306,0.16536576949376813,4.977864742279053,0.7941188812255859
18,0.025095454573956955,0.019407713928815185,0.04674906815615032,1,1.6689300537109375e-06,0,0,0,0.8390306506506462,0.11530732047921986,0.183824184981365,0.5308191933828447,0.10741616051824142,0.15209089339664794,1.8588451805811732,0.14722332540843347,0.165032250959371,4.9900898933410645,0.7945096492767334
19,0.01432058229056743,0.013245249988911648,0.029932674755592137,1,1.6689300537109375e-06,0,0,0,0.8325029495052314,0.11507692964008318,0.18321807359270695,0.5308554464880209,0.10733180345836645,0.15202871309752614,1.8289125058255813,0.14718248532935524,0.1648169648759017,5.001507759094238,0.794858455657959
20,0.013944262642479052,0.008859599671280104,0.020172021265106754,1,1.9073486328125e-06,0,0,0,0.8236936454338905,0.1149145409983883,0.18274144905591494,0.5309121586805406,0.10724443660737507,0.1519699872594973,1.8087404845604744,0.14715033823906956,0.1646615652269192,5.01288914680481,0.7952158451080322
21,0.01583800717710717,0.012264138394692786,0.024735159151086816,1,1.430511474609375e-06,0,0,0,0.8160357325053149,0.11472128171324716,0.1821972824662465,0.5309857449119442,0.10713928134658143,0.1519031421507829,1.7840053254093875,0.14711130178584028,0.1644795896018055,5.023770809173584,0.7955935001373291
22,0.02192793020925788,0.019555024266599816,0.047595305397943655,1,1.6689300537109375e-06,0,0,0,0.8102448927059693,0.11438099141495117,0.18131467910699053,0.5310921618268142,0.10698016818533519,0.15180683652498042,1.7364100200114438,0.14704353435751474,0.16416168400786552,5.035540819168091,0.7959470748901367
23,0.02048304545495333,0.01711832423538047,0.055912485250061095,1,1.6689300537109375e-06,0,0,0,0.8087561370957151,0.1139968938312465,0.1804175895249135,0.534785164149585,0.1068286446656256,0.15171764208493438,1.6804975347613829,0.1469724761760757,0.16381794989106516,5.047316312789917,0.7962989807128906
24,0.013810468160399214,0.009147512134830338,0.03468021243890307,1,2.6226043701171875e-06,0,0,0,0.8096869022654186,0.11378005468016802,0.179912589382302,0.5382273284049469,0.10674452107335877,0.15166689681458617,1.64581732232248,0.14693045048080733,0.16361791594071334,5.060404539108276,0.7967331409454346
25,0.0077841824957204375,0.0069389147515509855,0.017402518597380623,1,1.9073486328125e-06,0,0,0,0.8102137663033614,0.11367916304556976,0.17965225515669714,0.5394523866341365,0.1066999784006888,0.1516365344252565,1.6284148037250992,0.14690991309869636,0.16351645161102452,5.072399139404297,0.7970845699310303
26,0.014751251386546118,0.012613691247766144,0.03760177845397095,1,1.6689300537109375e-06,0,0,0,0.8063064749168471,0.11346030572788748,0.1790369154987952,0.5422061875200338,0.10658448160450557,0.1515624596754788,1.5908130252711281,0.14686170278769906,0.16328612034443496,5.085325241088867,0.7974398136138916
27,0.0246054298768884,0.01988513371537785,0.07149970409932149,1,1.6689300537109375e-06,0,0,0,0.7932809100042534,0.11302688024964722,0.177875951455846,0.5470824476333905,0.10635199062234241,0.15142563158668418,1.5193133211718068,0.14676660518195567,0.16285168735192132,5.098194122314453,0.797792911529541
28,0.006642719687366738,0.00742420326271398,0.002166723712838159,1,1.9073486328125e-06,0,0,0,0.7906839200919376,0.11300368026708209,0.17780148092545328,0.5469085432836531,0.10633421963043557,0.15141356030492403,1.517436937344896,0.14676185370583447,0.16283054253676274,5.1120994091033936,0.798145055770874
29,0.00704349213529798,0.005759765030210429,0.010375003114744152,1,1.9073486328125e-06,0,0,0,0.7866829060135082,0.11292490234458612,0.1775945051462647,0.5468234147052361,0.10628946819857024,0.1513865948611071,1.5070619342301517,0.14674555124687616,0.16275845548146126,5.124328374862671,0.7985031604766846
30,0.008034717249630452,0.007682947306826476,0.02340891999360073,1,1.1920928955078125e-06,0,0,0,0.781070608369314,0.112765178688121,0.17718528153078814,0.5464038794149657,0.10620493748387437,0.15133507291605103,1.483653014236551,0.14671164306261336,0.16260875159200475,5.137618064880371,0.7988564968109131
31,0.013258543528135797,0.012738937728801969,0.04679377795097672,1,1.1920928955078125e-06,0,0,0,0.7725922672822733,0.11245789624257305,0.1764226686902541,0.5445299363359575,0.10605482013042333,0.15123864047876978,1.4368592362855743,0.14664677731301073,0.1623216886087005,5.150948524475098,0.7992115020751953
32,0.02806203503799462,0.024140105341289686,0.10174010665181199,1,1.9073486328125e-06,0,0,0,0.7551925969150437,0.11185337150644212,0.17493910682046285,0.5523175103150709,0.10574886362263633,0.15105189254632304,1.3351191296337623,0.1465116499883005,0.16173802750187,5.1645348072052,0.7997801303863525
33,0.008522334060143355,0.009090972989223973,0.011223265085272383,1,1.6689300537109375e-06,0,0,0,0.7588138082470374,0.11191888738051896,0.1750812251186719,0.5505826407437321,0.10579117743574198,0.1510670855576742,1.3463423947190347,0.14652579818613407,0.16179724626163494,5.1786229610443115,0.8001375198364258
34,0.00542570569598233,0.00428752580961818,0.0017946462519460304,1,1.6689300537109375e-06,0,0,0,0.7598451721869497,0.1119101530807271,0.17504744750804427,0.5496266422581054,0.10579613817556441,0.15106098104304833,1.3448489025389108,0.1465231654434717,0.16178486077146184,5.191434621810913,0.8004922866821289
35,0.006665059654502172,0.0077058929377250285,0.02190292346103817,1,1.6689300537109375e-06,0,0,0,0.7567832670576152,0.111778785111497,0.17468278759293895,0.5488279956084091,0.10574266072773496,0.15100937083759572,1.3229459790778726,0.14649122462928532,0.16164628353373314,5.206712007522583,0.8009634017944336
36,0.013013122643624267,0.013224899757575903,0.04500573290641818,1,1.6689300537109375e-06,0,0,0,0.7484256099497503,0.11149615897846492,0.1739273228823718,0.5475020455575403,0.10561829225919785,0.15090093991114248,1.2779402461714544,0.14642331728258853,0.16135945739973653,5.221357107162476,0.8013286590576172
37,0.006472619982894931,0.005502997468086801,0.023025804649792647,1,1.6689300537109375e-06,0,0,0,0.74335585303429,0.1113567988149462,0.17357660209392553,0.5477537903400496,0.10554936430145367,0.1508514688029966,1.2549144415216618,0.14638939256083272,0.1612217080932267,5.236278772354126,0.8017137050628662
38,0.008023326715948048,0.007888400116320832,0.028272037365330238,1,2.1457672119140625e-06,0,0,0,0.7387903855521746,0.11118277615235711,0.17314115009425152,0.5481882733402033,0.10545953507626618,0.15078870920821802,1.2266424041563315,0.14634611427018193,0.16105069298482563,5.25215482711792,0.8021740913391113
39,0.008534817481336832,0.008268634068660893,0.030107787583655288,1,1.1920928955078125e-06,0,0,0,0.7373427951838875,0.11099527484866484,0.1726672615383295,0.5483201917491143,0.1053640369753413,0.15071762643327447,1.1965346165726762,0.1462984961880238,0.16086528237089384,5.266581296920776,0.8027951717376709
40,0.01282943081227575,0.012210267766470523,0.04642984806355854,1,1.430511474609375e-06,0,0,0,0.7341766981941005,0.11070430963859013,0.17192943022163257,0.5485601645663982,0.10521894307123912,0.15060135726529597,1.1501047685091177,0.14622349648552763,0.16057620213251556,5.280478239059448,0.8031988143920898
41,0.010161231006423105,0.009869697850248493,0.0364879456117948,1,5.0067901611328125e-06,0,0,0,0.7312419446412263,0.11047825151786464,0.1713524867340098,0.5503171173052069,0.10510537626690142,0.15050707165879393,1.1136168228973229,0.14616415900213361,0.160349065992529,5.305715560913086,0.8042383193969727
42,0.00566375665393274,0.005564191235417321,0.016281465523394933,1,1.430511474609375e-06,0,0,0,0.7293508237025408,0.110366702645057,0.1710643392483635,0.5507391295940411,0.10505349852865942,0.15045625658121797,1.097335357373928,0.14613545296141234,0.16023971603271525,5.324185371398926,0.8046014308929443
43,0.005502304805578232,0.005341641324114216,0.01402766908677422,1,1.9073486328125e-06,0,0,0,0.7273586853223547,0.11026102454660582,0.17078539787299063,0.5509322575671703,0.10500658031536536,0.1504043784121389,1.0833076882871537,0.14610845262667865,0.1601368199007534,5.340900659561157,0.8049557209014893
44,0.007706526535499469,0.008140206799416072,0.025341357611152082,1,1.6689300537109375e-06,0,0,0,0.724189458347333,0.11008863066904692,0.1703140228361665,0.5517786488753006,0.1049226854644173,0.1503172980887001,1.0579663306760017,0.14606235620670216,0.15995879439537297,5.355691432952881,0.8054144382476807
45,0.01366426462385359,0.013382536886488383,0.04632061020293077,1,1.430511474609375e-06,0,0,0,0.7190893585991043,0.10978377465340772,0.16953183009442804,0.5536954802444886,0.10477227885282439,0.15017349919456416,1.0116457204730709,0.14598348365958577,0.15965199833963858,5.370252847671509,0.8057677745819092
46,0.0031145605197566706,0.0033309870597365565,0.008858063482937606,1,1.9073486328125e-06,0,0,0,0.7184241074799502,0.10972554296797418,0.16939873669575978,0.5543922907083509,0.10474280923845575,0.15014906649851126,1.0027876569901333,0.14596889393430212,0.1595973168306666,5.385498523712158,0.8061511516571045
47,0.004133565186280691,0.004917971253290326,0.013166241683408852,1,1.6689300537109375e-06,0,0,0,0.7173346939060163,0.1096396437240815,0.16919909249950238,0.5554160929395745,0.10469787935213185,0.15011184613420436,0.9896214153067244,0.1459469616002239,0.1595156581734975,5.402591943740845,0.8065185546875
48,0.00502057890884533,0.005328042824075396,0.01651249564493562,1,2.1457672119140625e-06,0,0,0,0.7153146422095109,0.10952668679499683,0.16891810713708827,0.5563868936742803,0.10463837486820127,0.1500564773783455,0.9731089196617888,0.14591748271024613,0.1594051935582721,5.419470548629761,0.8068716526031494
49,0.012376184292069548,0.013444973509300101,0.041312702833123716,1,2.1457672119140625e-06,0,0,0,0.7090282041804612,0.1092309091237266,0.16816261875605434,0.5580392869396751,0.10448057819202075,0.14989980856638002,0.9317962168286651,0.14583885999293145,0.1591138373801136,5.43441104888916,0.8072316646575928
50,0.010659715855725005,0.011580787839382822,0.03572831924813413,1,1.430511474609375e-06,0,0,0,0.7033098488483586,0.1089881941210346,0.16752674049747102,0.5589663214952579,0.10434211208225727,0.14976388321443448,0.896067897580531,0.14576941854345005,0.15886521083894004,5.450545072555542,0.807584285736084
51,0.002114609272552425,0.0026742908817707495,0.0020856596380236236,1,1.6689300537109375e-06,0,0,0,0.7023892683964684,0.10896359434524211,0.1674489187495914,0.5582628421163972,0.10432675545906137,0.1497433586944969,0.8943796390564371,0.1457633185166388,0.15884109910043723,5.465778827667236,0.8079335689544678
52,0.00487692250236299,0.005524457819344172,0.00665774863549351,1,1.9073486328125e-06,0,0,0,0.7000656497314874,0.1088913781344997,0.16723353497476987,0.5567237958191416,0.10428119491399952,0.14968887144228835,0.8877218904209436,0.14574510628405354,0.15876896354963996,5.482604503631592,0.8083598613739014
53,0.004881794353484854,0.005204825211289316,0.014540728729087071,1,1.9073486328125e-06,0,0,0,0.6971145882259239,0.1087751892973122,0.16692258160292905,0.5573868157856429,0.10420885470889454,0.14961508937808002,0.8731811616918566,0.14571523227537708,0.15865271798492278,5.499533653259277,0.8087694644927979
54,0.007455138798414737,0.007929874902566303,0.021878903223685686,1,1.6689300537109375e-06,0,0,0,0.6928031277324413,0.1086100761812623,0.16647244652239318,0.5587042168300376,0.10409893644313307,0.1495067239812388,0.8513022584681709,0.14567863501835118,0.1584814704652646,5.514162302017212,0.8091526031494141
55,0.013611708122413274,0.01600986835550286,0.04021194202883893,1,1.6689300537109375e-06,0,0,0,0.6839268802183784,0.10830875636392492,0.16561526920935396,0.5602108588350448,0.10388201175501441,0.14928965407609732,0.8110903164393319,0.1456148730726175,0.1581548454107138,5.5297088623046875,0.8095073699951172
56,0.005539835434932305,0.004375234882054407,0.013135704198535159,1,1.430511474609375e-06,0,0,0,0.6819649067730787,0.10822568973488761,0.16541057606475412,0.5602909913413341,0.10382323443473974,0.1492394663060038,0.7979546122407968,0.14560127720678068,0.15806875164559983,5.547585487365723,0.8099184036254883
57,0.0013265766534579226,0.002244101707614632,0.0011517755026004828,1,1.9073486328125e-06,0,0,0,0.6817480269002759,0.10821418152666842,0.16538102412070224,0.5597406174451139,0.10381447673145927,0.1492306090163951,0.7968028367381963,0.14559978603850388,0.15805778460134756,5.562896728515625,0.8102686405181885
58,0.005277913016737426,0.005525343201542798,0.010820269670596794,1,1.9073486328125e-06,0,0,0,0.6786569362566452,0.10812117011731459,0.16509747158084348,0.5586820715196704,0.10373863491325064,0.14915059114653836,0.7859825670675995,0.14558944953382721,0.15795385384699817,5.577912092208862,0.8106200695037842
59,0.008009783818343885,0.009726555373473417,0.022116968277426263,1,1.6689300537109375e-06,0,0,0,0.6725757453099368,0.10793455180447686,0.16454453796712615,0.5572478470933376,0.10358054799479448,0.14899310363178594,0.7638655987901732,0.14557804622551923,0.15774597973806948,5.594930648803711,0.8109750747680664
60,0.0038160593977339327,0.003937607647691882,0.007776297571896906,1,1.9073486328125e-06,0,0,0,0.669768848066424,0.10786753270672518,0.16431996564832121,0.556808397980605,0.10351792926797516,0.14892581922900713,0.7560893012182763,0.14557562164494506,0.15766498865564002,5.610973119735718,0.8113245964050293
61,0.005456598316681972,0.0057188517116653625,0.01259882896298481,1,1.9073486328125e-06,0,0,0,0.6660081373932508,0.10776568447911071,0.16400541529623583,0.5565431938429023,0.10342478816426177,0.14883243462657533,0.7434904722552915,0.14557229815754552,0.15754639403735715,5.626567840576172,0.8116881847381592
62,0.005715571788565334,0.0061518172357409445,0.013312514234077755,1,1.6689300537109375e-06,0,0,0,0.6619928525468747,0.10765575178104975,0.16367137363977158,0.5561718452872646,0.10332220644779483,0.14873087576384064,0.7301779580212138,0.14557082917369568,0.15741956149939781,5.642273187637329,0.8121452331542969
63,0.007740345417467612,0.00896315393569072,0.017515646697161102,1,2.1457672119140625e-06,0,0,0,0.6560431557968254,0.10749403458430327,0.16317576367640216,0.5556428878829703,0.10316576852937678,0.14857295772113477,0.7126623113240527,0.14556892087063983,0.15723325827517257,5.659269094467163,0.8125059604644775
64,0.011377991895119108,0.012990453504441557,0.026123452496320088,1,1.430511474609375e-06,0,0,0,0.6518572743095964,0.10727571436342183,0.16249178032183711,0.554833161587046,0.10293976398700366,0.14834740158995738,0.6865388588277326,0.14556892087063983,0.1569715030529039,5.676048040390015,0.8128626346588135
65,0.001655501783105365,0.002654524674842118,0.0011048230241779144,1,1.6689300537109375e-06,0,0,0,0.6516866845183467,0.10726011287857123,0.16246233934842474,0.5546948920951902,0.10293063419229263,0.14833387108836232,0.6876436818519105,0.14556892087063983,0.15696413908030432,5.691755294799805,0.8132209777832031
66,0.0031438350878825547,0.003278513017027529,0.0022092472084904655,1,1.9073486328125e-06,0,0,0,0.6506921313102145,0.10721729585815039,0.1623517595001401,0.5542113156370053,0.10289585830500933,0.14828924974405755,0.6875673618101987,0.14556892087063983,0.15692952554733736,5.707738637924194,0.8136157989501953
67,0.00509016449259464,0.005623369727929817,0.009394050082552674,1,1.6689300537109375e-06,0,0,0,0.6483755711604486,0.10710576014246598,0.16203302343723566,0.5529962777905538,0.10278738709376786,0.14817502173358402,0.678173311727646,0.14556892087063983,0.15681080530548103,5.721989870071411,0.8139650821685791
68,0.006156067018635487,0.0074743371851438145,0.011525855218664116,1,1.9073486328125e-06,0,0,0,0.6451229763077976,0.10697767186924484,0.16163933405823516,0.552352284085552,0.1026510517579233,0.14803130629457117,0.6666474565089819,0.14556892087063983,0.1566633063277985,5.737704753875732,0.8143343925476074
69,0.007325384366624568,0.008855052054712848,0.014290992245661327,1,1.6689300537109375e-06,0,0,0,0.6413479251283579,0.10683220186811526,0.1611954799519535,0.5534651718381782,0.10249231664675426,0.14786697913812397,0.6523564642633206,0.14556892087063983,0.15649263047963594,5.759123086929321,0.8147261142730713
70,0.0074727892138622964,0.009268687134917797,0.016472136227717593,1,1.6689300537109375e-06,0,0,0,0.6379082922587093,0.10667407061093326,0.16074183035366632,0.5545738550995176,0.10232184371845648,0.14769592587925642,0.635884328035603,0.14556892087063986,0.15631284930159947,5.776917457580566,0.8150801658630371
71,0.0021868208379770583,0.002318465370072631,0.0029359993410611462,1,1.9073486328125e-06,0,0,0,0.6368539094250605,0.10662115596340906,0.16061207129157476,0.5546173157322678,0.10227444424276627,0.14764276746543897,0.6329483286945419,0.14556892087063983,0.15626524549838874,5.793406009674072,0.8154699802398682
72,0.004876864551554007,0.004338677361821253,0.00454776707754477,1,1.9073486328125e-06,0,0,0,0.634644697241895,0.10651518550972959,0.1603653852273055,0.5540258812174338,0.10218671390961642,0.14753464587633777,0.6307570111758531,0.14556892087063983,0.15618141454909817,5.8102617263793945,0.8158218860626221
73,0.004049333551648271,0.004376280391059875,0.004720377154956323,1,1.6689300537109375e-06,0,0,0,0.6327416409294753,0.10641461717163779,0.1601213080074968,0.5532480576296431,0.10209487371471457,0.1474292632958227,0.6260396938546671,0.14556892087063983,0.15609289332693138,5.826877593994141,0.8161773681640625
74,0.0021770992862839636,0.002303377970528833,0.0021470146929940814,1,1.430511474609375e-06,0,0,0,0.6316070468529729,0.10637285473315815,0.1600029676749023,0.5527733352148861,0.10205044806574876,0.14737706742734277,0.62435041949971,0.14556892087063983,0.15605050326852252,5.842602491378784,0.8165268898010254
75,0.006386473524660784,0.006885711975947312,0.007761766320887542,1,1.9073486328125e-06,0,0,0,0.6282876115332634,0.10624915110207715,0.15964531591153688,0.5524897019235967,0.10191083113888404,0.14722175352414268,0.6165886531788225,0.14556892087063983,0.15591597830045908,5.8593080043792725,0.816880464553833
76,0.0047131816135056875,0.005274282708248562,0.006931849901595122,1,1.430511474609375e-06,0,0,0,0.6258665544746342,0.10615353564266149,0.15937128180808582,0.5530197153229341,0.10180057156835429,0.14710158923973754,0.6096568032772274,0.14556892087063983,0.1558104617043861,5.875843524932861,0.8172590732574463
77,0.010954642831658909,0.012800193081781874,0.014640935315943127,1,1.1920928955078125e-06,0,0,0,0.6198392527023722,0.10593021395123742,0.15872035262114306,0.5537886015539949,0.10153229499205917,0.1468035310911321,0.5950158679612843,0.14556892087063986,0.15555995540582002,5.891579627990723,0.8176059722900391
78,0.0018388182030826261,0.0022939592648836583,0.0019455652666191536,1,1.6689300537109375e-06,0,0,0,0.6196156088071563,0.10590638773032537,0.1586694658644477,0.5536430280615547,0.10151133401454432,0.1467800211807017,0.5930703026946651,0.14556892087063983,0.15553999079366815,5.907354831695557,0.8180158138275146
79,0.001059161587999305,0.0010586938155757245,0.0005625036712107456,1,1.430511474609375e-06,0,0,0,0.6197556294453461,0.10590211708034367,0.15866581568581176,0.5532613241876168,0.10151268185325715,0.1467764576164717,0.5935280646717458,0.14556892087063983,0.15554122140749793,5.924535751342773,0.8184001445770264
80,0.003057123099929346,0.002706618572297474,0.0025883022608712003,1,1.6689300537109375e-06,0,0,0,0.6185382397768138,0.10584837426789823,0.15851913298973402,0.552507717143925,0.10145689571562508,0.1467016606098608,0.5922950748362639,0.14556892087063983,0.15549112096176018,5.940129995346069,0.8187525272369385
81,0.005305268086701929,0.005970768757054684,0.005860667258177188,1,2.1457672119140625e-06,0,0,0,0.615426138270981,0.1057328657271234,0.15818709212067383,0.5515967184986321,0.10132090483339959,0.1465354336664831,0.5871793025532108,0.14556892087063983,0.15536939602049435,5.955697298049927,0.81911301612854
82,0.00614914413009774,0.0070759752960671,0.006809416194007989,1,1.9073486328125e-06,0,0,0,0.6116847540845164,0.10560732474809305,0.1578133745500569,0.5507528734699993,0.10116153699508257,0.14634447619732036,0.5813864341571824,0.14556892087063983,0.15522933760736238,5.970973253250122,0.8194689750671387
83,0.004884393356091893,0.0053617843170375434,0.005522933183827572,1,1.430511474609375e-06,0,0,0,0.6088903701350534,0.10551656225178233,0.1575418620823466,0.5504796172463566,0.10103984173229044,0.1462048017449164,0.5762059873512579,0.14556892087063983,0.1551237570583063,5.987574577331543,0.8198225498199463
84,0.006045387582061773,0.006501362573326591,0.006920961421554739,1,1.9073486328125e-06,0,0,0,0.6055085877400866,0.1054097294854567,0.15721359620760092,0.5502476038769637,0.10088878654262359,0.14603282690905858,0.569334445005063,0.14556892087063983,0.1549944485430439,6.004441738128662,0.8203139305114746
85,0.0028478951632102123,0.0030287822154532046,0.002980085590856718,1,1.9073486328125e-06,0,0,0,0.6040716855423237,0.10535395228920164,0.15705164163634705,0.549987549699787,0.10081514389597045,0.14594469817310013,0.5664845167897243,0.14556892087063983,0.15493297968802244,6.019977331161499,0.8206667900085449
86,0.002743791500013977,0.002819582085954328,0.002603941413497457,1,1.430511474609375e-06,0,0,0,0.6028469621980956,0.10529550045891847,0.15689159473470832,0.5495061983741042,0.10074489978447584,0.14585428793561264,0.5643056637546187,0.14556892087063983,0.15487535311886147,6.036592960357666,0.8210840225219727
87,0.005265491662216661,0.005550157859503316,0.005206574044819237,1,1.6689300537109375e-06,0,0,0,0.6000266583832574,0.1051870408154183,0.15657532626352577,0.5484172705717301,0.10060395540720508,0.14567154454496845,0.5604592333561234,0.14556892087063983,0.1547606520876459,6.052692413330078,0.821497917175293
88,0.005726295266827164,0.0059164414627697615,0.005408084215346151,1,1.6689300537109375e-06,0,0,0,0.5968920199550803,0.10507760766978211,0.15625002080068517,0.5471883181918266,0.10045366393366903,0.14547916354770687,0.5564802049444848,0.14556892087063983,0.15464011465360458,6.069547176361084,0.8218560218811035
89,0.0010343682141338438,0.0008505343329416968,0.000688759540873024,1,1.6689300537109375e-06,0,0,0,0.5963470792962039,0.10506810580785131,0.15621269695411988,0.5469673085195605,0.10043652758702154,0.145456708820248,0.5562652973337694,0.14556892087063983,0.1546263974039983,6.085028409957886,0.822211742401123
90,0.0032225290329738663,0.0035126005518944514,0.0032323496776325844,1,1.9073486328125e-06,0,0,0,0.5941727995438805,0.10501484316966866,0.1560346580769476,0.5461756681348195,0.10035104466650664,0.14535102589518886,0.5537227261681572,0.14556892087063983,0.15455791836357033,6.099236488342285,0.8225791454315186
91,0.0031864907345436413,0.00346817776426106,0.003175285268886996,1,2.384185791015625e-06,0,0,0,0.5921629234236637,0.1049560017439399,0.1558481219995994,0.5452385141177545,0.10026080384958534,0.14523790066402037,0.5510498901815393,0.14556892087063983,0.15448710136621133,6.11857533454895,0.8230199813842773
92,0.009154818820486577,0.010081854096226,0.008748980376570459,1,1.430511474609375e-06,0,0,0,0.5865349432218936,0.1047953602651383,0.15531777661653845,0.5442395350542566,0.0999975120420123,0.14490485138822248,0.5437230045927226,0.14556892087063983,0.15428617299014347,6.13459324836731,0.823413610458374
